review_id,rating,review_text
4908,2,BAD AWFUL TERRIBLE 😍 😡 ###
4909,1,poor poor poor poor ... @@@
4910,4,amazing awesome excellent 😡 @@@
4911,2,bad bad bad bad late late 😍
4912,1,BAD BAD POOR @@@
4913,1,BAD TERRIBLE POOR LATE TERRIBLE SUPER
4914,4,AMAZING FANTASTIC GREAT GREAT AMAZING AMAZING SUPER ... SUPER
4915,1,LATE LATE AWFUL LATE POOR ... 😡 SUPER
4916,5,awesome amazing awesome amazing awesome good SUPER 😍 😍
4917,3,AWFUL POOR TERRIBLE 😍 😍
4918,3,AWFUL TERRIBLE WORST 😡
4919,5,AWESOME AWESOME FANTASTIC AWESOME GREAT SUPER
4920,3,AWFUL BAD LATE LATE TERRIBLE 😡
4921,4,amazing awesome awesome excellent good ... @@@ 😍
4922,2,LATE TERRIBLE TERRIBLE AWFUL AWFUL POOR 😍
4923,3,TERRIBLE LATE TERRIBLE POOR WORST @@@ SUPER 😡
4924,5,excellent good awesome 😡
4925,3,bad awful awful late poor poor ...
4926,2,poor bad late SUPER LOL
4927,1,awful poor worst bad worst poor worst 😍 LOL
4928,1,late bad terrible late bad terrible worst @@@ @@@
4929,5,excellent good great excellent great ... ### SUPER
4930,2,WORST LATE BAD LATE SUPER ###
4931,1,LATE WORST BAD AWFUL WORST 😡 😍
4932,3,POOR POOR TERRIBLE AWFUL TERRIBLE POOR SUPER 😡 SUPER
4933,1,LATE TERRIBLE BAD SUPER
4934,5,EXCELLENT FANTASTIC GOOD SUPER @@@ SUPER
4935,3,TERRIBLE WORST POOR POOR !!!
4936,3,awful awful bad ### ###
4937,3,AWFUL AWFUL LATE POOR WORST ###
4938,3,BAD LATE WORST SUPER
4939,5,GREAT AMAZING FANTASTIC FANTASTIC AMAZING AMAZING ###
4940,5,awesome fantastic awesome great 😡 @@@ 😡
4941,2,POOR BAD WORST WORST TERRIBLE ... @@@
4942,1,bad bad poor terrible ###
4943,2,poor terrible bad 😡
4944,2,AWFUL LATE POOR AWFUL WORST POOR 😍
4945,1,WORST BAD AWFUL BAD LATE BAD BAD LOL @@@
4946,2,worst terrible worst worst worst ...
4947,4,AWESOME EXCELLENT AWESOME GREAT AWESOME EXCELLENT GOOD ### ... LOL
4948,3,POOR TERRIBLE BAD POOR POOR BAD POOR SUPER @@@
4949,2,awful late terrible late SUPER ... 😍
4950,1,LATE BAD LATE BAD AWFUL TERRIBLE 😍 ### 😍
4951,4,AMAZING GOOD FANTASTIC AMAZING EXCELLENT FANTASTIC AMAZING 😍 SUPER !!!
4952,4,fantastic excellent amazing great excellent amazing awesome !!! ### @@@
4953,1,bad awful worst worst 😡
4954,5,GREAT FANTASTIC GOOD ### ... 😍
4955,5,great fantastic awesome @@@
4956,1,bad terrible terrible SUPER ### ###
4957,1,LATE TERRIBLE TERRIBLE WORST BAD AWFUL WORST 😍
4958,4,awesome fantastic good awesome excellent good fantastic ... @@@ @@@
4959,5,AWESOME FANTASTIC AMAZING AWESOME AMAZING !!! LOL
4960,4,fantastic fantastic awesome excellent great awesome !!! 😍 @@@
4961,2,worst bad bad bad 😍
4962,1,BAD TERRIBLE WORST 😡 ### ...
4963,2,late poor awful worst 😡 SUPER LOL
4964,3,terrible bad terrible LOL !!!
4965,3,bad bad awful worst terrible @@@
4966,5,awesome fantastic fantastic good awesome awesome SUPER SUPER
4967,2,bad late bad terrible terrible LOL ###
4968,5,awesome excellent great awesome fantastic great !!!
4969,4,AWESOME AWESOME GREAT AWESOME 😍 LOL
4970,3,WORST AWFUL WORST POOR SUPER SUPER 😍
4971,1,LATE TERRIBLE POOR SUPER !!!
4972,2,poor terrible worst bad awful late SUPER LOL
4973,5,excellent fantastic fantastic great awesome ...
4974,3,terrible terrible worst late LOL
4975,4,amazing great good awesome good 😍
4976,5,FANTASTIC AWESOME GREAT AWESOME GREAT EXCELLENT ###
4977,2,POOR TERRIBLE TERRIBLE POOR !!!
4978,3,WORST TERRIBLE POOR LATE BAD TERRIBLE TERRIBLE ###
4979,3,awful terrible poor worst LOL SUPER 😍
4980,4,AMAZING FANTASTIC AWESOME AWESOME EXCELLENT AWESOME GOOD SUPER SUPER
4981,1,awful terrible awful terrible 😡 ###
4982,4,AMAZING FANTASTIC AWESOME GOOD GREAT FANTASTIC SUPER
4983,5,fantastic good great good fantastic SUPER
4984,4,FANTASTIC AWESOME GOOD GREAT FANTASTIC SUPER !!!
4985,5,excellent great great good !!! ... 😡
4986,4,AMAZING AWESOME GOOD GREAT AWESOME FANTASTIC ### 😍 @@@
4987,2,AWFUL AWFUL BAD WORST BAD 😡
4988,4,EXCELLENT AMAZING GOOD @@@ ...
4989,4,GOOD EXCELLENT GREAT AMAZING AWESOME EXCELLENT GOOD ...
4990,2,POOR TERRIBLE TERRIBLE LATE TERRIBLE LATE AWFUL ### SUPER
4991,2,BAD BAD AWFUL POOR LATE LATE !!! 😡 SUPER
4992,5,excellent awesome good fantastic amazing fantastic excellent SUPER !!!
4993,5,great good great amazing excellent awesome excellent SUPER ...
4994,5,FANTASTIC FANTASTIC FANTASTIC AMAZING FANTASTIC !!! 😍
4995,1,TERRIBLE AWFUL WORST BAD WORST WORST LATE ### SUPER !!!
4996,4,good fantastic great LOL !!!
4997,1,AWFUL LATE BAD ... LOL
4998,4,FANTASTIC EXCELLENT FANTASTIC GOOD EXCELLENT AMAZING @@@
4999,4,amazing excellent excellent ###
5000,5,EXCELLENT AWESOME GREAT GOOD EXCELLENT GOOD EXCELLENT @@@
5001,2,BAD LATE TERRIBLE TERRIBLE BAD WORST TERRIBLE LOL LOL ###
5002,1,worst awful awful ###
5003,1,AWFUL BAD POOR WORST LATE @@@ ### SUPER
5004,5,GOOD GOOD GOOD AWESOME SUPER ...
5005,2,LATE POOR BAD AWFUL BAD WORST BAD ... !!!
5006,1,TERRIBLE BAD TERRIBLE POOR LATE POOR BAD SUPER
5007,5,good awesome amazing great ###
5008,3,late poor worst terrible awful terrible 😡
5009,2,BAD LATE LATE TERRIBLE BAD 😡
5010,3,poor terrible late worst late ### 😡 😡
5011,4,amazing good excellent excellent 😍 !!! @@@
5012,2,terrible late bad awful SUPER
5013,5,amazing great awesome fantastic LOL ... @@@
5014,3,AWFUL BAD LATE ... 😡
5015,2,bad poor worst awful bad LOL LOL
5016,5,FANTASTIC GOOD AWESOME @@@ ###
5017,1,POOR BAD AWFUL AWFUL SUPER
5018,4,amazing awesome great excellent awesome fantastic !!! !!!
5019,3,worst worst late awful terrible !!!
5020,4,excellent great excellent SUPER LOL
5021,3,terrible poor bad late poor poor @@@ 😍
5022,3,awful poor terrible late awful awful SUPER ### 😡
5023,1,worst terrible late bad terrible worst @@@
5024,2,awful terrible poor worst bad terrible @@@ ### !!!
5025,4,fantastic amazing fantastic awesome great fantastic LOL
5026,5,awesome good excellent fantastic fantastic ...
5027,1,TERRIBLE LATE TERRIBLE BAD POOR 😡 @@@ 😡
5028,3,awful terrible poor awful !!! ...
5029,2,awful terrible late bad poor !!! 😍 @@@
5030,1,worst awful poor terrible worst worst poor 😡 LOL
5031,5,good awesome excellent excellent amazing 😡 😍 ###
5032,3,WORST WORST BAD BAD TERRIBLE BAD POOR LOL @@@ 😡
5033,3,LATE LATE TERRIBLE BAD WORST AWFUL 😡 !!!
5034,3,BAD LATE POOR TERRIBLE LATE !!! LOL 😍
5035,5,awesome great excellent great ### 😍
5036,5,great excellent amazing good amazing fantastic excellent !!! ...
5037,5,GREAT AMAZING FANTASTIC 😍 !!!
5038,2,POOR BAD WORST TERRIBLE BAD BAD @@@ ... SUPER
5039,5,awesome great fantastic good excellent awesome SUPER !!!
5040,1,poor awful worst poor @@@
5041,4,awesome amazing excellent great awesome ###
5042,3,WORST POOR WORST POOR BAD LATE LOL ### ...
5043,3,WORST WORST AWFUL !!!
5044,2,WORST WORST WORST AWFUL BAD BAD POOR ... ###
5045,4,great excellent great SUPER
5046,2,terrible poor awful worst SUPER
5047,1,AWFUL POOR BAD POOR SUPER LOL
5048,1,awful awful worst !!!
5049,4,GREAT AMAZING FANTASTIC AWESOME AMAZING AMAZING EXCELLENT 😍 @@@
5050,2,POOR WORST BAD AWFUL TERRIBLE 😍 @@@
5051,4,amazing awesome good great amazing SUPER LOL
5052,5,EXCELLENT AWESOME GOOD !!! 😍
5053,5,AWESOME FANTASTIC GREAT GOOD FANTASTIC !!!
5054,1,TERRIBLE WORST BAD WORST TERRIBLE TERRIBLE 😍 @@@
5055,1,AWFUL TERRIBLE BAD ...
5056,3,worst bad late poor bad late !!! 😍 LOL
5057,3,late poor terrible terrible worst awful bad ### ...
5058,4,AMAZING GOOD AMAZING EXCELLENT EXCELLENT FANTASTIC @@@ 😡 😍
5059,5,awesome fantastic fantastic ... @@@ SUPER
5060,4,amazing amazing fantastic excellent excellent ### !!! 😡
5061,2,poor poor awful awful poor worst 😡
5062,3,awful poor poor awful LOL 😍
5063,2,late terrible worst bad bad ... 😡
5064,2,LATE POOR TERRIBLE TERRIBLE ### 😡 😍
5065,3,awful poor worst poor 😡 SUPER LOL
5066,1,terrible awful terrible bad worst late 😍 !!!
5067,5,EXCELLENT AMAZING FANTASTIC EXCELLENT AWESOME GREAT AWESOME LOL !!!
5068,2,bad bad poor terrible late worst late !!!
5069,5,GOOD AMAZING FANTASTIC EXCELLENT GOOD EXCELLENT EXCELLENT @@@ 😍
5070,4,amazing amazing good amazing 😡 !!!
5071,2,late awful bad terrible bad poor !!! ### SUPER
5072,2,WORST WORST LATE LATE SUPER 😡
5073,2,late worst bad ... 😍
5074,1,poor late terrible awful !!! @@@
5075,4,awesome fantastic fantastic fantastic fantastic ###
5076,2,worst bad bad worst awful bad ... 😡
5077,1,BAD POOR BAD BAD TERRIBLE POOR POOR ###
5078,1,awful late worst awful 😡 @@@ !!!
5079,2,POOR LATE LATE ... @@@ @@@
5080,5,excellent excellent amazing @@@
5081,5,AWESOME EXCELLENT EXCELLENT AMAZING EXCELLENT 😡 ...
5082,1,late terrible bad poor late worst awful ...
5083,2,terrible late poor poor worst @@@ 😍 😡
5084,2,WORST TERRIBLE TERRIBLE WORST TERRIBLE !!!
5085,2,poor bad terrible !!!
5086,4,excellent good good excellent great fantastic great LOL ### ###
5087,1,AWFUL LATE AWFUL POOR POOR 😡
5088,1,terrible poor worst ### LOL ###
5089,5,FANTASTIC AMAZING AMAZING AWESOME ... ...
5090,5,AMAZING AMAZING EXCELLENT EXCELLENT @@@ 😡
5091,1,worst bad worst worst worst awful LOL 😡
5092,2,terrible bad worst poor LOL
5093,1,worst bad awful poor 😍
5094,3,poor awful poor bad awful bad ... ... ###
5095,4,EXCELLENT GOOD GREAT GOOD AWESOME AWESOME FANTASTIC @@@ 😍 ###
5096,4,GOOD GREAT AWESOME 😍
5097,3,POOR WORST WORST LATE !!!
5098,5,FANTASTIC AMAZING AMAZING ### !!!
5099,2,WORST TERRIBLE WORST SUPER @@@ SUPER
5100,3,AWFUL AWFUL POOR BAD LATE BAD 😍 😡
5101,2,bad terrible late awful poor worst terrible LOL ...
5102,3,POOR TERRIBLE TERRIBLE LATE BAD ### ###
5103,4,AWESOME GOOD GREAT GREAT EXCELLENT 😡
5104,5,EXCELLENT FANTASTIC FANTASTIC SUPER
5105,5,great excellent fantastic ...
5106,4,awesome great great fantastic SUPER
5107,5,AMAZING AWESOME FANTASTIC GREAT AWESOME AMAZING @@@ ### ###
5108,3,AWFUL BAD WORST ### ...
5109,5,awesome fantastic great good excellent 😍 SUPER ###
5110,5,fantastic awesome great fantastic amazing awesome ### 😡 😍
5111,2,bad terrible bad poor ... 😍 !!!
5112,1,late terrible worst awful poor late ###
5113,1,LATE TERRIBLE POOR LATE POOR BAD LOL
5114,5,fantastic fantastic awesome awesome awesome @@@
5115,1,WORST POOR LATE !!!
5116,2,BAD LATE WORST 😍 😍
5117,4,FANTASTIC FANTASTIC AMAZING GOOD AMAZING EXCELLENT 😡 @@@
5118,1,LATE TERRIBLE LATE TERRIBLE WORST ...
5119,1,late awful awful terrible terrible awful 😡 LOL
5120,2,BAD BAD TERRIBLE ...
5121,1,BAD POOR WORST @@@ LOL ...
5122,5,FANTASTIC AMAZING GOOD GOOD AWESOME SUPER 😍 @@@
5123,3,AWFUL AWFUL LATE POOR POOR 😡 😡 !!!
5124,5,awesome fantastic fantastic 😡
5125,4,excellent great fantastic good excellent amazing fantastic SUPER
5126,1,LATE LATE WORST WORST WORST !!!
5127,5,good amazing awesome !!!
5128,4,amazing excellent amazing amazing amazing awesome LOL
5129,4,great awesome excellent excellent @@@ SUPER
5130,3,LATE POOR TERRIBLE LATE WORST ### SUPER 😡
5131,5,FANTASTIC GREAT GREAT AWESOME AWESOME EXCELLENT ... 😡 😡
5132,4,excellent amazing excellent 😡 ...
5133,4,EXCELLENT AMAZING AWESOME GREAT GOOD ... @@@ SUPER
5134,1,terrible poor terrible awful awful @@@ !!! ...
5135,3,late awful late terrible worst late late LOL
5136,2,AWFUL WORST WORST !!! !!! ...
5137,3,poor poor terrible late bad late late 😡 @@@ ###
5138,4,awesome excellent awesome awesome ###
5139,3,TERRIBLE TERRIBLE AWFUL TERRIBLE BAD BAD BAD !!! LOL
5140,5,AMAZING AWESOME GOOD GREAT AWESOME AMAZING FANTASTIC 😍 ###
5141,4,FANTASTIC GOOD GREAT ### ...
5142,3,WORST LATE BAD LATE TERRIBLE AWFUL BAD 😡
5143,3,worst awful awful worst awful bad @@@ @@@
5144,2,bad bad bad 😡 SUPER LOL
5145,5,awesome good awesome amazing good 😡
5146,1,TERRIBLE AWFUL WORST BAD WORST BAD ...
5147,2,WORST BAD BAD AWFUL BAD TERRIBLE BAD @@@
5148,4,good awesome fantastic excellent awesome great great SUPER 😍
5149,3,terrible poor bad bad terrible awful 😡 SUPER LOL
5150,1,BAD WORST LATE LATE LOL SUPER
5151,3,TERRIBLE LATE TERRIBLE 😍 😡
5152,2,TERRIBLE POOR WORST LATE LATE POOR SUPER
5153,5,AMAZING AWESOME FANTASTIC ### @@@
5154,3,awful bad worst worst terrible late ### ... ###
5155,2,LATE BAD AWFUL 😡 @@@
5156,4,FANTASTIC AWESOME EXCELLENT !!! !!!
5157,4,fantastic excellent great good awesome excellent SUPER SUPER LOL
5158,5,good great fantastic good ...
5159,3,late worst poor terrible LOL ###
5160,3,poor bad bad worst poor worst terrible SUPER
5161,5,fantastic great amazing awesome fantastic fantastic fantastic ...
5162,3,LATE AWFUL LATE TERRIBLE POOR BAD LOL 😍 ...
5163,3,bad poor terrible bad LOL
5164,5,excellent great great fantastic good awesome ... LOL
5165,5,good great awesome great LOL ... !!!
5166,5,EXCELLENT AMAZING AMAZING EXCELLENT AMAZING EXCELLENT !!! ### LOL
5167,5,great good good amazing amazing fantastic 😍 SUPER
5168,1,WORST BAD AWFUL BAD WORST LATE 😡
5169,5,AWESOME AWESOME EXCELLENT ### 😍
5170,2,bad late terrible poor 😡 😍
5171,5,awesome excellent fantastic LOL
5172,1,TERRIBLE BAD BAD BAD POOR BAD TERRIBLE ...
5173,3,terrible poor terrible terrible late 😍
5174,4,GOOD GOOD AMAZING GREAT LOL !!! !!!
5175,5,great awesome fantastic excellent fantastic awesome awesome 😍
5176,3,bad awful late worst terrible 😍 SUPER LOL
5177,4,GOOD EXCELLENT GREAT AWESOME ### ###
5178,2,WORST AWFUL LATE TERRIBLE SUPER
5179,2,poor bad poor worst awful @@@ @@@ 😡
5180,1,bad late awful poor awful late SUPER ...
5181,3,late worst terrible poor ###
5182,2,bad late poor bad bad bad !!! !!!
5183,3,awful terrible poor late poor bad @@@ SUPER 😡
5184,1,LATE AWFUL BAD POOR LATE WORST 😍
5185,2,WORST BAD LATE LATE BAD ###
5186,4,AWESOME FANTASTIC GREAT GREAT GOOD AMAZING 😍
5187,3,awful awful late terrible late awful worst 😡
5188,4,good awesome awesome great ### 😡 @@@
5189,1,awful poor bad LOL ### @@@
5190,1,POOR TERRIBLE TERRIBLE WORST POOR WORST TERRIBLE ... 😍
5191,1,poor late bad late terrible late awful 😍
5192,1,AWFUL BAD LATE LATE WORST 😡
5193,4,EXCELLENT FANTASTIC AMAZING GREAT GOOD @@@ LOL
5194,5,GREAT AMAZING EXCELLENT FANTASTIC AWESOME AWESOME AMAZING 😍 ...
5195,2,bad awful terrible SUPER
5196,2,WORST TERRIBLE WORST AWFUL LATE BAD 😡
5197,3,AWFUL LATE TERRIBLE !!! 😍
5198,5,FANTASTIC AWESOME AMAZING FANTASTIC GREAT AWESOME LOL SUPER
5199,3,WORST POOR BAD LOL
5200,3,POOR WORST LATE SUPER 😍
5201,4,fantastic great fantastic amazing good excellent SUPER 😡
5202,5,good awesome awesome awesome 😡
5203,3,LATE BAD TERRIBLE POOR @@@
5204,5,AWESOME GOOD FANTASTIC 😡
5205,2,LATE LATE POOR BAD TERRIBLE ###
5206,2,late poor terrible bad terrible SUPER 😡
5207,1,awful late awful @@@
5208,1,worst late worst bad bad LOL 😡 😡
5209,1,POOR BAD AWFUL TERRIBLE WORST BAD TERRIBLE LOL
5210,1,worst poor poor worst !!! LOL LOL
5211,3,POOR TERRIBLE LATE TERRIBLE 😡
5212,4,awesome fantastic great fantastic fantastic fantastic !!!
5213,3,poor worst awful ###
5214,5,EXCELLENT EXCELLENT FANTASTIC FANTASTIC GOOD AMAZING AWESOME 😍
5215,2,worst terrible terrible poor bad bad ...
5216,4,AWESOME AWESOME EXCELLENT EXCELLENT AWESOME SUPER 😡 😍
5217,4,AMAZING GOOD AWESOME AMAZING FANTASTIC AWESOME GOOD !!!
5218,3,TERRIBLE POOR AWFUL POOR POOR LATE LOL ###
5219,1,POOR LATE WORST LOL @@@ LOL
5220,5,good excellent excellent amazing good fantastic @@@
5221,3,awful awful awful late ###
5222,2,awful bad late awful worst ### LOL
5223,1,LATE LATE TERRIBLE AWFUL LATE BAD WORST SUPER LOL LOL
5224,5,FANTASTIC GOOD EXCELLENT GOOD FANTASTIC GOOD !!! SUPER 😡
5225,4,awesome amazing awesome excellent excellent !!! 😡 ###
5226,3,poor bad late ### ###
5227,3,bad awful worst awful terrible awful !!!
5228,1,AWFUL TERRIBLE POOR TERRIBLE AWFUL LATE !!! 😡 SUPER
5229,2,poor poor late !!!
5230,2,terrible late bad SUPER 😍
5231,2,AWFUL TERRIBLE LATE WORST BAD ... LOL
5232,2,terrible worst terrible bad worst worst LOL
5233,4,fantastic excellent good @@@ 😡
5234,4,FANTASTIC GREAT EXCELLENT GREAT GOOD GOOD AMAZING ### @@@ 😍
5235,3,terrible bad poor awful worst late poor ... @@@ ###
5236,4,fantastic good good awesome amazing SUPER
5237,4,awesome good great fantastic amazing SUPER
5238,2,BAD AWFUL AWFUL TERRIBLE WORST AWFUL TERRIBLE LOL 😍 😡
5239,5,awesome awesome amazing good awesome amazing 😡
5240,4,excellent awesome good ...
5241,5,EXCELLENT FANTASTIC AWESOME FANTASTIC GREAT GOOD FANTASTIC @@@
5242,2,TERRIBLE WORST AWFUL POOR POOR LATE AWFUL !!!
5243,3,TERRIBLE BAD AWFUL POOR ### SUPER ...
5244,4,excellent good great excellent good great good !!!
5245,4,great excellent awesome excellent great great excellent !!! ... 😍
5246,3,worst terrible poor worst bad poor poor ...
5247,3,awful bad awful LOL SUPER 😍
5248,5,great excellent fantastic awesome fantastic excellent awesome ...
5249,1,late terrible terrible ### @@@
5250,2,AWFUL TERRIBLE LATE @@@ @@@
5251,4,AWESOME GREAT AMAZING EXCELLENT AWESOME GREAT AWESOME 😍 SUPER
5252,5,AMAZING AWESOME FANTASTIC 😡 !!!
5253,3,poor bad terrible late bad !!! 😡 !!!
5254,1,worst worst worst bad 😍
5255,5,awesome amazing fantastic fantastic !!! ### LOL
5256,4,excellent awesome awesome great excellent excellent LOL
5257,2,poor poor terrible worst terrible terrible awful 😡
5258,5,awesome good good fantastic @@@ SUPER
5259,4,excellent excellent amazing awesome good awesome fantastic !!! @@@
5260,3,LATE BAD WORST TERRIBLE POOR LATE BAD 😡 LOL
5261,1,LATE LATE WORST TERRIBLE @@@ @@@
5262,5,EXCELLENT EXCELLENT AWESOME GOOD AMAZING ###
5263,3,bad awful late !!!
5264,4,GREAT FANTASTIC GOOD FANTASTIC AMAZING !!! 😍 SUPER
5265,3,LATE LATE TERRIBLE TERRIBLE LATE WORST LOL
5266,2,LATE TERRIBLE LATE LATE AWFUL AWFUL POOR 😡 LOL
5267,4,excellent amazing excellent awesome LOL
5268,4,great great great good !!!
5269,3,WORST AWFUL BAD BAD POOR TERRIBLE SUPER !!! ...
5270,3,LATE WORST LATE BAD LATE LOL 😡 😍
5271,2,LATE BAD BAD AWFUL WORST LATE ###
5272,3,AWFUL AWFUL BAD LATE !!! 😍
5273,2,late awful awful bad terrible 😡
5274,4,excellent amazing good excellent amazing excellent amazing SUPER LOL
5275,2,AWFUL TERRIBLE TERRIBLE POOR POOR BAD LATE ###
5276,1,late awful bad LOL ... SUPER
5277,1,awful terrible bad LOL
5278,5,GREAT EXCELLENT AMAZING EXCELLENT AMAZING FANTASTIC FANTASTIC !!! SUPER !!!
5279,3,POOR LATE LATE TERRIBLE WORST WORST ... SUPER
5280,2,TERRIBLE LATE AWFUL BAD WORST TERRIBLE 😡
5281,1,worst worst worst ### 😍 😡
5282,1,worst bad bad 😡
5283,3,late late poor worst poor awful ###
5284,2,LATE AWFUL TERRIBLE TERRIBLE WORST AWFUL TERRIBLE @@@ 😡 LOL
5285,2,poor awful poor ...
5286,1,worst late late poor awful @@@ !!! !!!
5287,4,fantastic good great excellent good awesome 😡 !!!
5288,5,GOOD EXCELLENT GREAT FANTASTIC SUPER
5289,4,AWESOME EXCELLENT GREAT GOOD SUPER 😍
5290,2,WORST BAD POOR TERRIBLE LATE POOR AWFUL ... !!! !!!
5291,2,poor awful worst terrible poor LOL !!!
5292,3,POOR POOR BAD AWFUL @@@
5293,4,awesome excellent excellent ...
5294,1,poor awful poor worst bad 😍
5295,2,worst late bad bad poor LOL
5296,1,WORST TERRIBLE POOR TERRIBLE AWFUL LATE LATE @@@ @@@
5297,1,POOR AWFUL BAD WORST ### ###
5298,4,FANTASTIC GREAT GOOD EXCELLENT GOOD LOL
5299,4,excellent good great excellent @@@ !!! @@@
5300,5,FANTASTIC GREAT GREAT GREAT AMAZING @@@
5301,1,AWFUL AWFUL AWFUL TERRIBLE AWFUL LATE !!!
5302,1,WORST WORST LATE LATE POOR BAD POOR 😡 LOL ...
5303,4,GOOD FANTASTIC GREAT AMAZING AMAZING EXCELLENT AMAZING 😡 !!!
5304,3,AWFUL POOR POOR POOR !!! SUPER
5305,5,fantastic awesome excellent excellent great good awesome LOL
5306,3,poor bad awful ### SUPER LOL
5307,1,poor awful awful 😡 SUPER ...
5308,4,AMAZING AWESOME GOOD ...
5309,4,excellent great good great ...
5310,5,EXCELLENT FANTASTIC EXCELLENT SUPER SUPER
5311,5,EXCELLENT GOOD EXCELLENT ...
5312,1,LATE LATE AWFUL TERRIBLE !!!
5313,2,awful bad late worst 😍 LOL @@@
5314,2,AWFUL BAD AWFUL LOL @@@ 😍
5315,2,terrible worst bad poor @@@ @@@
5316,5,AWESOME AMAZING EXCELLENT GOOD GREAT 😍 !!!
5317,4,fantastic awesome great amazing amazing awesome good !!! @@@ !!!
5318,2,LATE WORST BAD LATE LATE LOL
5319,3,worst bad worst worst bad late poor @@@ SUPER !!!
5320,5,EXCELLENT EXCELLENT AMAZING AWESOME SUPER 😍 SUPER
5321,1,poor bad bad SUPER @@@
5322,5,EXCELLENT AMAZING GOOD GOOD EXCELLENT AWESOME 😍 ... @@@
5323,4,awesome good awesome amazing fantastic LOL
5324,4,excellent great good awesome great awesome excellent ... LOL LOL
5325,2,TERRIBLE TERRIBLE WORST BAD ### 😡
5326,4,GREAT FANTASTIC GOOD AWESOME FANTASTIC FANTASTIC @@@
5327,1,bad worst late awful @@@ 😍 SUPER
5328,5,GOOD EXCELLENT AMAZING ...
5329,4,great amazing amazing good awesome @@@ LOL SUPER
5330,5,GREAT AWESOME FANTASTIC FANTASTIC AWESOME AWESOME ### LOL 😡
5331,5,good amazing excellent fantastic excellent good !!!
5332,3,WORST LATE AWFUL TERRIBLE BAD !!!
5333,2,BAD POOR BAD SUPER 😍 😡
5334,2,AWFUL BAD LATE SUPER !!!
5335,5,AMAZING AWESOME GOOD AMAZING GOOD LOL ###
5336,4,good fantastic good ### SUPER 😡
